date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:36:40	13894/13894	---M--	200	added ('OK')	image/jpeg	etag:%223646-5ec66e74dacc0%22	https://caketheme.com/html/ruper/media/banner/banner-13.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/banner-13.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:40	11766/11766	---M--	200	added ('OK')	image/jpeg	etag:%222df6-5ec66e78ab5c0%22	https://caketheme.com/html/ruper/media/banner/banner-14.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/banner-14.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:40	11670/11670	---M--	200	added ('OK')	image/jpeg	etag:%222d96-5ec66e6780d40%22	https://caketheme.com/html/ruper/media/product/1-2.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/1-2.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:40	11539/11539	---M--	200	added ('OK')	image/jpeg	etag:%222d13-5ec66e6874f80%22	https://caketheme.com/html/ruper/media/product/2.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/2.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:40	18775/18775	---M--	200	added ('OK')	image/jpeg	etag:%224957-5ec66e64a4680%22	https://caketheme.com/html/ruper/media/product/2-2.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/2-2.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:41	12029/12029	---M--	200	added ('OK')	image/jpeg	etag:%222efd-5ec66e668cb00%22	https://caketheme.com/html/ruper/media/product/3-2.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/3-2.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:41	7498/7498	---M--	200	added ('OK')	image/jpeg	etag:%221d4a-5ec66e668cb00%22	https://caketheme.com/html/ruper/media/product/4.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/4.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:41	11945/11945	---M--	200	added ('OK')	image/jpeg	etag:%222ea9-5ec66e668cb00%22	https://caketheme.com/html/ruper/media/product/4-2.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/4-2.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:41	6155/6155	---M--	200	added ('OK')	image/jpeg	etag:%22180b-5ec66e6780d40%22	https://caketheme.com/html/ruper/media/product/5.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/5.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:42	6661/6661	---M--	200	added ('OK')	image/jpeg	etag:%221a05-5ec66e6874f80%22	https://caketheme.com/html/ruper/media/product/5-2.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/5-2.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:42	20593/20593	---M--	200	added ('OK')	image/jpeg	etag:%225071-5ec66e77b7380%22	https://caketheme.com/html/ruper/media/banner/banner-15.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/banner-15.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:42	12291/12291	---M--	200	added ('OK')	image/jpeg	etag:%223003-5ec66e799f800%22	https://caketheme.com/html/ruper/media/banner/banner-16.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/banner-16.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:43	28902/28902	---M--	200	added ('OK')	image/jpeg	etag:%2270e6-5ec66e7a93a40%22	https://caketheme.com/html/ruper/media/banner/banner-17.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/banner-17.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:43	4586/4586	---M--	200	added ('OK')	image/jpeg	etag:%2211ea-5ec66e6780d40%22	https://caketheme.com/html/ruper/media/product/cat-1.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/cat-1.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:43	7904/7904	---M--	200	added ('OK')	image/jpeg	etag:%221ee0-5ec66e668cb00%22	https://caketheme.com/html/ruper/media/product/cat-2.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/cat-2.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:43	6846/6846	---M--	200	added ('OK')	image/jpeg	etag:%221abe-5ec66e668cb00%22	https://caketheme.com/html/ruper/media/product/cat-3.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/cat-3.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:43	3837/3837	---M--	200	added ('OK')	image/jpeg	etag:%22efd-5ec66e69691c0%22	https://caketheme.com/html/ruper/media/product/cat-4.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/cat-4.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:44	5372/5372	---M--	200	added ('OK')	image/jpeg	etag:%2214fc-5ec66e6874f80%22	https://caketheme.com/html/ruper/media/product/cat-5.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/cat-5.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:44	6679/6679	---M--	200	added ('OK')	image/jpeg	etag:%221a17-5ec66e69691c0%22	https://caketheme.com/html/ruper/media/product/cat-6.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/cat-6.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:45	33860/33860	---M--	200	added ('OK')	image/jpeg	etag:%228444-5ec66e6c45880%22	https://caketheme.com/html/ruper/media/blog/4.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/blog/4.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:45	97635/97635	---M--	200	added ('OK')	image/jpeg	etag:%2217d63-5ec66e8234c40%22	https://caketheme.com/html/ruper/media/banner/instagram-1.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/instagram-1.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:46	75110/75110	---M--	200	added ('OK')	image/jpeg	etag:%2212566-5ec66e8328e80%22	https://caketheme.com/html/ruper/media/banner/instagram-3.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/instagram-3.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:47	2866/2866	---M--	200	added ('OK')	image/png	etag:%22b32-5ec66e3aae380%22	https://caketheme.com/html/ruper/media/payments.png	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/payments.png	(from https://caketheme.com/html/ruper/index6.html)
08:36:47	153735/153735	---M--	200	added ('OK')	image/jpeg	etag:%2225887-5ec66e8234c40%22	https://caketheme.com/html/ruper/media/banner/instagram-2.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/instagram-2.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:47	21196/21196	---M-Z	200	added ('OK')	application/javascript	etag:%2252cc-5ec66e8605540-gzip%22	https://caketheme.com/html/ruper/libs/popper/js/popper.min.js	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/popper/js/popper.min.js	(from https://caketheme.com/html/ruper/index6.html)
08:36:47	110740/110740	---M--	200	added ('OK')	image/jpeg	etag:%221b094-5ec66e841d0c0%22	https://caketheme.com/html/ruper/media/banner/instagram-4.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/instagram-4.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:47	89521/89521	---M-Z	200	added ('OK')	application/javascript	etag:%2215db1-5ec66e9b006c0-gzip%22	https://caketheme.com/html/ruper/libs/jquery/js/jquery.min.js	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/jquery/js/jquery.min.js	(from https://caketheme.com/html/ruper/index6.html)
08:36:47	48902/48902	---M-Z	200	added ('OK')	application/javascript	etag:%22bf06-5ec66e8aca080-gzip%22	https://caketheme.com/html/ruper/libs/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/bootstrap/js/bootstrap.min.js	(from https://caketheme.com/html/ruper/index6.html)
08:36:48	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:%22a76f-5ec66e8e9a980-gzip%22	https://caketheme.com/html/ruper/libs/slick/js/slick.min.js	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/slick/js/slick.min.js	(from https://caketheme.com/html/ruper/index6.html)
08:36:48	4927/4927	---M-Z	200	added ('OK')	application/javascript	etag:%22133f-5ec66e8aca080-gzip%22	https://caketheme.com/html/ruper/libs/countdown/js/jquery.countdown.min.js	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/countdown/js/jquery.countdown.min.js	(from https://caketheme.com/html/ruper/index6.html)
08:36:48	61622/61622	---M-Z	200	added ('OK')	application/javascript	etag:%22f0b6-5ec66eaa42ac0-gzip%22	https://caketheme.com/html/ruper/libs/mmenu/js/jquery.mmenu.all.min.js	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/mmenu/js/jquery.mmenu.all.min.js	(from https://caketheme.com/html/ruper/index6.html)
08:36:48	38327/38327	---M-Z	200	added ('OK')	application/javascript	etag:%2295b7-5ec6adb54a780-gzip%22	https://caketheme.com/html/ruper/assets/js/app.js	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/assets/js/app.js	(from https://caketheme.com/html/ruper/index6.html)
08:36:48	160456/160456	---M--	200	added ('OK')	image/jpeg	etag:%22272c8-5ec66e841d0c0%22	https://caketheme.com/html/ruper/media/banner/instagram-5.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/instagram-5.jpg	(from https://caketheme.com/html/ruper/index6.html)
08:36:49	65112/65112	---M--	200	added ('OK')	font/ttf	etag:%22fe58-5ec66ea57df80%22	https://caketheme.com/html/ruper/libs/feather-font/fonts/feather.ttf?sdxovp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/feather-font/fonts/feather144f.ttf	(from https://caketheme.com/html/ruper/libs/feather-font/css/iconfont.css)
08:36:49	6092/6092	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2217cc-5ec66ea1ad680%22	https://caketheme.com/html/ruper/libs/icomoon-font/fonts/icomoon.eot?fzv6fp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/icomoon-font/fonts/icomoon6dbe.eot	(from https://caketheme.com/html/ruper/libs/icomoon-font/css/icomoon.css)
08:36:49	65188/65188	---M--	200	added ('OK')	font/woff	etag:%22fea4-5ec66ea6721c0%22	https://caketheme.com/html/ruper/libs/feather-font/fonts/feather.woff?sdxovp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/feather-font/fonts/feather144f.woff	(from https://caketheme.com/html/ruper/libs/feather-font/css/iconfont.css)
08:36:50	5928/5928	---M--	200	added ('OK')	font/ttf	etag:%221728-5ec66ea0b9440%22	https://caketheme.com/html/ruper/libs/icomoon-font/fonts/icomoon.ttf?fzv6fp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/icomoon-font/fonts/icomoon6dbe.ttf	(from https://caketheme.com/html/ruper/libs/icomoon-font/css/icomoon.css)
08:36:50	6004/6004	---M--	200	added ('OK')	font/woff	etag:%221774-5ec66ea0b9440%22	https://caketheme.com/html/ruper/libs/icomoon-font/fonts/icomoon.woff?fzv6fp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/icomoon-font/fonts/icomoon6dbe.woff	(from https://caketheme.com/html/ruper/libs/icomoon-font/css/icomoon.css)
08:36:50	18792/18792	---M--	200	added ('OK')	image/svg+xml	etag:%224968-5ec66ea1ad680%22	https://caketheme.com/html/ruper/libs/icomoon-font/fonts/icomoon.svg?fzv6fp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/icomoon-font/fonts/icomoon6dbe.svg	(from https://caketheme.com/html/ruper/libs/icomoon-font/css/icomoon.css)
08:36:51	222023/222023	---M--	200	added ('OK')	image/svg+xml	etag:%2236347-5ec66ea6721c0%22	https://caketheme.com/html/ruper/libs/feather-font/fonts/feather.svg?sdxovp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/feather-font/fonts/feather144f.svg	(from https://caketheme.com/html/ruper/libs/feather-font/css/iconfont.css)
08:36:52	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5ec66eb1e3cc0%22	https://caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://caketheme.com/html/ruper/libs/font-awesome/css/font-awesome.css)
08:36:52	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5ec66eb1e3cc0%22	https://caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://caketheme.com/html/ruper/libs/font-awesome/css/font-awesome.css)
08:36:52	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5ec66eb0efa80%22	https://caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://caketheme.com/html/ruper/libs/font-awesome/css/font-awesome.css)
08:36:53	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5ec66eb1e3cc0%22	https://caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://caketheme.com/html/ruper/libs/font-awesome/css/font-awesome.css)
08:36:53	31666/31666	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Sep%202023%2001:36:51%20GMT	https://caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://caketheme.com/html/ruper/libs/font-awesome/css/font-awesome.css)
08:36:53	9740/9740	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22260c-5ec66e9824000%22	https://caketheme.com/html/ruper/libs/wpbingofont/fonts/wpbingo.eot?fzv6fp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/wpbingofont/fonts/wpbingo6dbe.eot	(from https://caketheme.com/html/ruper/libs/wpbingofont/css/wpbingofont.css)
08:36:53	9576/9576	---M--	200	added ('OK')	font/ttf	etag:%222568-5ec66e9824000%22	https://caketheme.com/html/ruper/libs/wpbingofont/fonts/wpbingo.ttf?fzv6fp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/wpbingofont/fonts/wpbingo6dbe.ttf	(from https://caketheme.com/html/ruper/libs/wpbingofont/css/wpbingofont.css)
08:36:53	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5ec66eb0efa80%22	https://caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://caketheme.com/html/ruper/libs/font-awesome/css/font-awesome.css)
08:36:53	9652/9652	---M--	200	added ('OK')	font/woff	etag:%2225b4-5ec66e9918240%22	https://caketheme.com/html/ruper/libs/wpbingofont/fonts/wpbingo.woff?fzv6fp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/wpbingofont/fonts/wpbingo6dbe.woff	(from https://caketheme.com/html/ruper/libs/wpbingofont/css/wpbingofont.css)
08:36:53	32390/32390	---M--	200	added ('OK')	image/svg+xml	etag:%227e86-5ec66e9918240%22	https://caketheme.com/html/ruper/libs/wpbingofont/fonts/wpbingo.svg?fzv6fp	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/wpbingofont/fonts/wpbingo6dbe.svg	(from https://caketheme.com/html/ruper/libs/wpbingofont/css/wpbingofont.css)
08:36:54	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-5ec66e9453700%22	https://caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIcons.eot	(from https://caketheme.com/html/ruper/libs/elegant-icons/css/elegant.css)
08:36:54	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-5ec66e9453700%22	https://caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIconsd41d.eot	(from https://caketheme.com/html/ruper/libs/elegant-icons/css/elegant.css)
08:36:54	59388/59388	---M--	200	added ('OK')	font/ttf	etag:%22e7fc-5ec66e9453700%22	https://caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIcons.ttf	(from https://caketheme.com/html/ruper/libs/elegant-icons/css/elegant.css)
08:36:55	63664/63664	---M--	200	added ('OK')	font/woff	etag:%22f8b0-5ec66e9453700%22	https://caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIcons.woff	(from https://caketheme.com/html/ruper/libs/elegant-icons/css/elegant.css)
08:36:55	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5ec66e3e7ec80%22	https://caketheme.com/html/ruper/libs/slick/ajax-loader.gif	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/slick/ajax-loader.gif	(from https://caketheme.com/html/ruper/libs/slick/css/slick-theme.css)
08:36:55	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-5ec66e8f8ebc0%22	https://caketheme.com/html/ruper/libs/slick/fonts/slick.eot	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/slick/fonts/slick.eot	(from https://caketheme.com/html/ruper/libs/slick/css/slick-theme.css)
08:36:55	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-5ec66e8f8ebc0%22	https://caketheme.com/html/ruper/libs/slick/fonts/slick.eot?	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/slick/fonts/slickd41d.eot	(from https://caketheme.com/html/ruper/libs/slick/css/slick-theme.css)
08:36:55	1380/1380	---M--	200	added ('OK')	font/woff	etag:%22564-5ec66e8e9a980%22	https://caketheme.com/html/ruper/libs/slick/fonts/slick.woff	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/slick/fonts/slick.woff	(from https://caketheme.com/html/ruper/libs/slick/css/slick-theme.css)
08:36:56	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%22764-5ec66e8f8ebc0%22	https://caketheme.com/html/ruper/libs/slick/fonts/slick.ttf	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/slick/fonts/slick.ttf	(from https://caketheme.com/html/ruper/libs/slick/css/slick-theme.css)
08:36:56	277297/277297	---M--	200	added ('OK')	image/svg+xml	etag:%2243b31-5ec66e935f4c0%22	https://caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/elegant-icons/fonts/ElegantIcons.svg	(from https://caketheme.com/html/ruper/libs/elegant-icons/css/elegant.css)
08:36:56	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%22868-5ec66e8e9a980%22	https://caketheme.com/html/ruper/libs/slick/fonts/slick.svg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/slick/fonts/slick.svg	(from https://caketheme.com/html/ruper/libs/slick/css/slick-theme.css)
08:36:57	83657/83657	---M--	200	added ('OK')	image/jpeg	etag:%22146c9-5ec66e73e6a80%22	https://caketheme.com/html/ruper/media/banner/newsletter-bg.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/newsletter-bg.jpg	(from https://caketheme.com/html/ruper/assets/css/app.css)
08:36:57	16057/16057	---M--	200	added ('OK')	image/jpeg	etag:%223eb9-5ec66e38c5f00%22	https://caketheme.com/html/ruper/media/site-header.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/site-header.jpg	(from https://caketheme.com/html/ruper/assets/css/app.css)
08:36:57	63153/63153	---M--	200	added ('OK')	image/jpeg	etag:%22f6b1-5ec66e8328e80%22	https://caketheme.com/html/ruper/media/banner/banner-bg.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/banner-bg.jpg	(from https://caketheme.com/html/ruper/assets/css/app.css)
08:36:57	86343/86343	---M--	200	added ('OK')	image/jpeg	etag:%2215147-5ec66e804c7c0%22	https://caketheme.com/html/ruper/media/banner/contact-bg.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/contact-bg.jpg	(from https://caketheme.com/html/ruper/assets/css/app.css)
08:36:57	1227/1227	---M--	200	added ('OK')	image/svg+xml	etag:%224cb-5ec66e4ccce40%22	https://caketheme.com/html/ruper/assets/img/checkbox-dark.svg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/assets/img/checkbox-dark.svg	(from https://caketheme.com/html/ruper/assets/css/app.css)
08:36:58	563/563	---M--	200	added ('OK')	image/svg+xml	etag:%22233-5ec66e4dc1080%22	https://caketheme.com/html/ruper/assets/img/remove-dark.svg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/assets/img/remove-dark.svg	(from https://caketheme.com/html/ruper/assets/css/app.css)
08:36:58	2532/2532	---M-Z	200	added ('OK')	text/css	etag:%229e4-5ec66e9b006c0-gzip%22	https://caketheme.com/html/ruper/libs/slider/css/jslider.css	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/libs/slider/css/jslider.css	(from https://caketheme.com/html/ruper/shop-grid-left.html)
08:36:58	29132/29132	---M--	200	added ('OK')	image/jpeg	etag:%2271cc-5ec66e509d740%22	https://caketheme.com/html/ruper/media/brand/1.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/brand/1.jpg	(from https://caketheme.com/html/ruper/shop-grid-left.html)
08:36:59	25229/25229	---M--	200	added ('OK')	image/jpeg	etag:%22628d-5ec66e4fa9500%22	https://caketheme.com/html/ruper/media/brand/2.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/brand/2.jpg	(from https://caketheme.com/html/ruper/shop-grid-left.html)
08:36:59	19456/19456	---M--	200	added ('OK')	image/jpeg	etag:%224c00-5ec66e509d740%22	https://caketheme.com/html/ruper/media/brand/3.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/brand/3.jpg	(from https://caketheme.com/html/ruper/shop-grid-left.html)
08:36:59	14162/14162	---M--	200	added ('OK')	image/jpeg	etag:%223752-5ec66e4fa9500%22	https://caketheme.com/html/ruper/media/brand/4.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/brand/4.jpg	(from https://caketheme.com/html/ruper/shop-grid-left.html)
08:36:59	18376/18376	---M--	200	added ('OK')	image/jpeg	etag:%2247c8-5ec66e4fa9500%22	https://caketheme.com/html/ruper/media/brand/5.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/brand/5.jpg	(from https://caketheme.com/html/ruper/shop-grid-left.html)
08:36:59	5344/5344	---M--	200	added ('OK')	image/jpeg	etag:%2214e0-5ec66e6874f80%22	https://caketheme.com/html/ruper/media/product/6.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/6.jpg	(from https://caketheme.com/html/ruper/shop-grid-left.html)
08:37:00	5468/5468	---M--	200	added ('OK')	image/jpeg	etag:%22155c-5ec66e5df76c0%22	https://caketheme.com/html/ruper/media/product/8.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/8.jpg	(from https://caketheme.com/html/ruper/shop-grid-left.html)
08:37:00	23626/23626	---M--	200	added ('OK')	image/jpeg	etag:%225c4a-5ec66e5eeb900%22	https://caketheme.com/html/ruper/media/product/9.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/product/9.jpg	(from https://caketheme.com/html/ruper/shop-grid-left.html)
08:37:00	580716/580716	---M--	200	added ('OK')	image/jpeg	etag:%228dc6c-5ec66e76c3140%22	https://caketheme.com/html/ruper/media/banner/parallax.jpg	C:/My%20Web%20Sites/template_pwpbbaru/ambil%20isinya/caketheme.com/html/ruper/media/banner/parallax.jpg	(from https://caketheme.com/html/ruper/assets/css/app.css)
